id,job_ad,y_true
80312185,"Job title: AP Specialist | Permanent WFH | Day 1 HMO | Weekends Off | Night Shift
Abstract: Manage invoices, expenses, vendor communication, audits, and month-end closings to maintain seamless workflows and financial integrity.
Employer: Emapta
Location: -
Highlights: 
Contents: Powering Financial Precision Through Compliance
 Advance your accounting and finance career with a unique global opportunityâ€”right from your home. Contribute to a leader in risk management and regulatory compliance, gaining international exposure and creating meaningful impact in the industry. This is your chance to leave a lasting legacy while thriving in a role that transcends boundaries.
 Job Overview
 As an AP Specialist, youâ€™ll handle critical processes such as invoice management, expense reporting, and vendor communication while contributing to a seamless financial workflow. With responsibilities that stretch from audits to month-end closings, youâ€™ll help ensure our clientâ€™s financial integrity stays unmatched.
 The Essentials: Job Snapshot
 Employment Type: Full-Time
 Shift: Night Shift (Mon - Fri, 9:00 PM - 6:00 AM)
 Work Setup: Permanent WFH
 Perks: Day 1 HMO, Above-market salary, Global exposure
 Your Daily Balance Sheet of Tasks
 Process invoices: Enter invoices into Bill.com and post them to the correct GL and department., Review employee expenses: Ensure accurate coding and proper documentation for credit card transactions and reimbursement requests., Communicate with vendors: Address payment status and inquiries professionally., Research and resolve: Investigate invoice discrepancies and related issues., Assist with audits: Provide supporting documentation for audit processes., Support month-end closing: Contribute to month-end closing activities., Perform additional tasks: Handle other duties as assigned..
 The Perfect Equation for Success
 2â€“5 years of relevant experience., US accounting experience is required., Familiarity with expense reporting and reimbursement processes., Strong proficiency in MS Excel., Excellent communication skills., Experience with MS Excel, Bill.com, and NetSuite is mandatory..
 Your Portfolio of Rewards
 Day 1 HMO coverage with free dependent, Competitive Salary Package, Permanent WFH arrangement, Fixed weekends off, Unlimited upskilling through Emapta Academy courses (Want to know more? Visit https://bit.ly/EmaptaTrainingCalendar), Free 24/7 access to our office gyms (Ortigas and Makati) with a free physical fitness trainer!, Exclusive Emapta Lifestyle perks (hotel and restaurant discounts, and more!), Unlimited opportunities for employee referral incentives across the organization, Standard government and Emapta benefits, Total of 20 annual leaves to be used on your own discretion (including 5 credits convertible to cash), Fun engagement activities for employees, Mentorship and exposure to global leaders and teams, Career growth opportunities, Diverse and supportive work environment.
 About the Client: Risk, Compliance, and Excellence Redefined
 Our client, Ncontracts, is a leading provider of risk management and regulatory compliance solutions, empowering financial institutions to optimize vendor management and navigate complex regulatory landscapes. Serving banks, credit unions, and mortgage lenders, Ncontracts combines cutting-edge technology with expert industry knowledge to deliver unparalleled tools and support. Trusted by over 4,000 institutions across the United States, they are committed to helping clients remain competitive, compliant, and in control in an ever-evolving financial landscape.
 Your Career, Our Priority: Welcome to Emapta!
 Discover limitless potential at Emapta Philippines, where stability meets growth. Join a team that values collaboration, innovation, and personal development while recognizing your contributions with competitive rewards. With a proven track record of connecting talent with global opportunities, we provide a platform for meaningful impact and professional excellence.
 Take the next stepâ€”apply now and create your future with us!
 #EmaptaExperience",Remote
80398308,"Job title: Virtual Classroom Specialist
Abstract: As a Video Classroom Specialist, you will have the opportunity to teach Korean students in a dynamic, online environment using Zoom. 
Employer: SPICUS Inc.
Location: -
Highlights: 
Contents: About Us:
 We are a forward-thinking English Tutorial platform offering innovative online classes to a wide range of learners, from young children to business professionals. We specialize in helping Korean students improve their English fluency through interactive and dynamic lessons. Weâ€™re looking for passionate and experienced educators who can adapt their teaching style to engage students and make learning enjoyable. 
 Job Description:
 As a Video Classroom Specialist, you will have the opportunity to teach both young learners and business professionals in a dynamic, online environment using Zoom. Youâ€™ll use your energetic personality and strong communication skills to deliver interactive lessons for junior students, as well as your business expertise to help adult professionals improve their business English. From engaging young learners with Total Physical Response (TPR) techniques to supporting business professionals in real-world scenarios, you will create tailored, engaging learning experiences that help students achieve their English goals. 
 Key Responsibilities:
 Conduct Interactive Lessons: Lead engaging video lessons for both young learners and business professionals, adapting your teaching style to suit each audience., Use TPR & Visual Aids: Incorporate TPR techniques, visual aids, and props for young learners to make learning fun, while utilizing your business knowledge to provide real-world business scenarios for professionals., Provide Feedback & Support: Offer constructive feedback and guidance to students, helping them improve communication skills, business terminologies, and presentation abilities., Cultural Sensitivity: Adjust your approach based on the cultural context of your students, understanding Korean cultural nuances for young learners and business practices for professionals., Maintain a Professional Setup: Ensure your teaching environment is visually appealing, free of distractions, and conducive to learning., Provide Supplementary Materials (if needed): Be prepared to create or use extra materials to enhance the learning experience for your students.. 
 Qualifications:
 Bachelorâ€™s Degree holder, More than 1 year teaching experience for adult or young learners., Ability to engage and motivate students., Expert in Zoom tools utilization. .
 Preferred Qualifications:
 TESOL/TEFL/TEYL Certification or equivalent (for junior classes)., Knowledge of gamified learning tools (Kahoot!, Quizlet, etc.), Experience working in global corporate settings (for business English)., Familiarity with the Korean culture and language (preferred). .
 Compensation: Earn up to $10 - 17 per hour, specifically each 10 minute class is paid at a base rate of $1.70 to $3. 
 Peak Class Schedules (Korean Standard Time, KST):
 6:00 am - 10:00 am KST, 7:00 pm - 12:00 midnight KST .
 How to Apply:
 Submit Your Application: Send your updated resume and a 30-second to 1-minute self-introduction video to introduce your teaching style., Complete a Mock Class: Participate in a Zoom mock class to showcase your teaching style., Attend the Orientation : Join our orientation session to learn about the protocols and platform. , Equipment Check: Complete a quick equipment check to ensure that your headset and webcam are all set up before you are onboarded..",Remote
79876935,"Job title: Program Management & Delivery Manager
Abstract: Play a key role in leading and executing our digital customer experience projects and driving audience growth programs
Employer: News Corp Australia
Location: southbank
Highlights: Excellent platform to continue growing your career, Collaborate with a passionate and like-minded team, Work with some of Australia's most recognised and prestigious brands
Contents: Whatâ€™s the role?
 Are you a multitasking expert with a passion for delivering exceptional digital experiences? Join our Marketing, Audience, and Digital Development team as a Program Management & Delivery Manager, where you'll play a key role in leading and executing our digital customer experience projects and driving audience growth programs.
 In this role, you'll collaborate with various stakeholders to manage the end-to-end delivery of key digital projects. You'll drive market-leading experiences by leveraging emerging trends and customer insights, and you'll be integral in developing and executing our digital product roadmap and audience growth strategies. Your efforts will ensure that our digital experiences achieve outstanding results for both consumers and commercial partners.
 Responsibilities:
 Manage end-to-end digital projects and audience growth programs with a focus on customer experience, UI and UX, ensuring timely delivery, within scope, and on budget., Gather and document business requirements, validate user experience solutions., Develop and collaborate with key business stakeholders to deliver the digital product roadmap, providing experience-driven recommendations and ensuring alignment with key business metrics., Proactively identify potential project risks and create mitigation strategies to keep projects on track., Monitor competitor activities and industry trends, proactively identifying growth opportunities and staying ahead of market developments., Work with data and insight teams to measure project success, identify optimization opportunities, and enhance digital experiences..
 Who are you?
 A strong collaborator with a proven track record in managing complex projects and delivering exceptional customer outcomes, skilled at building effective relationships across teams and stakeholders., Equipped with excellent communication skills, meticulous attention to detail, and a history of leveraging insights to achieve tangible commercial results., Technically proficient with experience in digital product development, able to interpret technical information and effectively communicate it to business stakeholders., Analytical and commercially astute, with a talent for linking audience engagement to business outcomes and prioritising initiatives based on value., Strong visual communication skills. You have experience communicating ideas and information that visually inspires, influences and tells a compelling story..
 News Benefits
 News Benefits is our way of saying thank you to our people for their valued contribution to News, our audiences, clients and communities. Thanking them for the great things they do daily, for the greater good of Australia. Our benefits include:
 Exclusively ours - Access to publications and products from across the News Corp family, Health & wellbeing - Advice, support and facilities for healthy minds and bodies (including an onsite gym at our Adelaide, Brisbane & Sydney offices) , Time off - News offers a range of leave options to support your personal needs and moments that matter in life: Parental leave, Birthday leave, Volunteer leave, Career break and Compassionate leave., Helping you grow - Development opportunities (including diversity and inclusion - focused education series) and recognition, Financial wellbeing - Support on making the most of your money, Perks & discounts - Exclusive offers across a range of products and services, Giving back - Make a difference to our communities., Workplace Inclusion and facilities â€“ Engage with your passions through various employee-resource groups and accessibility to multi-faith quiet rooms & parentsâ€™ rooms.
 Who are we?
 News Corp Australia is the nationâ€™s most influential media organisation, operating more than 150 household-name brands across print, digital and multimedia. We lead the way in travel, fashion, food, health, homes and lifestyle, and we are the largest publisher across print and digital, reaching more than 16 million Australians each month.
 Whatâ€™s next?
 Apply now or for more information on careers at News Corp Australia visit www.newscorpaustralia.com/careers
 Our Commitment to Diversity, Equity and Inclusion We know that diversity strengthens our teams and newsrooms as we seek to tell stories that represent the diverse communities of Australia that we serve. Our people make us unique and we all have a story. We encourage people of all ages, backgrounds, races, cultures, religions, sexual orientations, abilities and gender identities to apply. Inclusion is important to us and we want everyone at News to bring their whole-selves to work. If you require any accommodations or adjustments throughout the recruitment process, or would like to outline which pronouns you prefer, please feel free to let us know.
 If you require any accommodations or adjustments throughout the recruitment process, please feel free to let us know. For more information regarding Diversity, Equity and Inclusion at NewsCorp Australia please visit www.newscorpaustralia.com/careers under the DEI section.",OnSite
80045852,"Job title: Executive Assistant / Medical Secretary
Abstract: Join our supportive Clinic as an Executive Assistant. Competitive salary and great working environment. START ASAP 
Employer: Greg Mclean- St Vincent's Clinic
Location: darlinghurst
Highlights: 
Contents: About the role
 This is an exciting opportunity to work part time with two private Psychiatrists, Greg Mclean and Stuart Hooper at St Vincent's Clinic as an Executive Assistant / Medical Secretary. This part-time role will be based in Darlinghurst, NSW and will involve providing administrative and secretarial support to both Specialists. What you'll be doing
 Providing executive assistance and diary management for both Specialists and patients, Handling all incoming calls, emails, and correspondence in a professional and courteous manner, Send out patients scripts in a timely manner, Maintaining accurate records and filing systems, Assisting with various medical administration tasks as needed, Process all billing (Medicare, Private, Private Health etc), Create a warm and calming environment for patients , Keeping the clinic clean and presentable.
 What we're looking for
 Experience as an assistant or medical secretary, ideally in a healthcare or medical setting, Excellent verbal and written communication skills, Organisational and time management skills, with the ability to prioritise and multitask, A professional, discreet and confidential approach to sensitive information, The ability to work autonomously , Must have Genie software experience .
 What we offer
 We are committed to providing a supportive and collaborative work environment. You will have the opportunity to work closely with both Specialists and contribute to the success of the clinic. We offer a range of benefits, including competitive remuneration and opportunities for professional development.
 About us
 Greg Mclean and Stuart Hooper - St Vincent's Clinic are leading healthcare providers in the Darlinghurst area, offering their patients high level service and care. So if you would like to join the team please apply now.",OnSite
80084872,"Job title: Senior Office All Rounder
Abstract: We require a full time Office All Rounder.  9 Day Fortnight.  Full time position based at Crestmead.  Immediate start. 
Employer: Titan Garages & Sheds
Location: crestmead
Highlights: 
Contents: Titan Garages & Sheds is a leading supplier and manufacturer of a large range of garages, carports, farm buildings and light industrial steel buildings.
 We are seeking an experienced full time Office All Rounder to join our team. This position is based at our Head Office at Crestmead.
 This is a varied role and will provide an excellent opportunity to develop skills and responsibility.
 Your duties include: (but not limited to):
 Liaising with customers to schedule dates, Preparing and pricing sub-contract agreements, Assigning work to subcontractors, Processing weekly subcontractor payments, Daily reception duties, Data Entry, Invoicing, Banking, Council and QBCC lodgements, General administrative and clerical duties as required..
 This role requires a well presented person with a strong work ethic. To be successful in this role you will have -
 Excellent verbal and written communication skills, Excellent customer service ability, Be customer focused and reliable, Ability to work unsupervised and also part of a team , Previous experience in a Customer Service Role, Experience in the use of Microsoft Word, Excel and Outlook, Previous building industry experience advantageous , Hold a current Qld Drivers Licence.
 The successful applicant will be offered extensive training and development to perform this role.
 Salary will be based on skills and experience.
 If you enjoy variety and working in a busy office and you feel you meet our requirements, please apply online.",OnSite
79498884,"Job title: Financial Services â€“ Administration Assistant / Client Relations
Abstract: Live and work in an enviable lifestyle location with a young, energetic boutique Financial Advice and Mortgage Broking Team. 

Employer: The Wealth Connection
Location: austinmer
Highlights: 
Contents: Ideal role for a Graduate or Junior Professional looking to build a career in Financial Planning , Full training provided with the potential to progress into Paraplanning and Financial Planner roles for the right candidate , Be part of an expanding boutique financial planning business with a focus on personalised service in a great office location . 
 Your New Company
 The Wealth Connection has been successfully operating for 10 years and is growing rapidly. We are a boutique financial services firm providing top-tier Financial Advice, Lending Solutions, and Wealth and Risk Protection to a select group of clients. Founded by young and driven professionals, our Austinmer-based firm expanded into Canberra in 2016 and Milton in 2023, with further plans for growth. This is an exciting time to join the team as we build our business and client base, providing the opportunity for you to grow your career in financial planning alongside us. 
 Your New Role
 In this role, youâ€™ll be supporting a busy Financial Advisory team, with the opportunity to progress into Paraplanning and eventually Financial Planning roles. Youâ€™ll be involved in:
 Learning the fundamentals of financial planning, advice, and client servicing , Assisting with systems administration and client file management , Supporting the preparation of client reviews and financial advice documents , Liaising with clients and professionals in conjunction with the Client Relations and Operations Manager , Assisting with the administration and operational support of our Milton and Canberra offices .
 This is a fantastic opportunity for someone looking to start their career in financial planning and grow with a boutique business that values personal development and client relationships. 
 What You'll Need to Succeed
 To succeed in this role, youâ€™ll need strong communication skills, attention to detail, and a passion for learning. Weâ€™re looking for someone who is eager to build a long-term career in financial planning and who is comfortable working in a dynamic, team-oriented environment. Ideally, you will have a degree in finance or a related field, or relevant industry experience, and a desire to progress into advisory roles over time. You should be a self-starter who can manage your workload efficiently and take initiative in supporting both the advisory team and clients. 
 What You'll Get in Return
 This is a rare opportunity to join a boutique financial planning firm at a time of growth, where you can learn the ins and outs of the industry and gain hands-on experience. Based in Austinmer, youâ€™ll work in a modern, stylish office in a prime location close to the beach and local cafes. Youâ€™ll benefit from:
 Clear career progression from client services to Paraplanning and Financial Planner roles , Regular salary reviews as you develop your skills , Flexible working arrangements (subject to business needs) , A supportive team that values personal and professional development . 
 What Next
 If you're interested in starting a rewarding career in financial planning and would like to grow with a boutique firm, please send your CV and a cover letter outlining why youâ€™re the right fit for the role. We also encourage you to visit our website at www.thewealthconnection.com.au to get to know more about our business, vision, and approach. 
 We look forward to hearing from you!",OnSite
80085513,"Job title: Senior Communications Advisor - Flexible Work arrangements
Abstract: Are you a well-organised professional who can juggle multiple priorities in a fast-paced work environment? Then keep reading!
Employer: IP Australia
Location: canberra
Highlights: Highly skilled and committed workforce, Collaborative and engaged team environment, Agile environment with role ownership
Contents: Weâ€™re looking to replace an existing role in Internal Communications. As a Senior Communications Advisor in our team, you will:
 Work as part of a small team to develop, implement, monitor, and evaluate engaging communication strategies and plans., Work with subject matter experts to create and deliver compelling news, events and social media-style content tailored largely to internal audiences., Provide writing and editing support for communications across multiple channels., Apply the APS Style Guide and our â€˜tone of voiceâ€™ guidance to written comms, to ensure consistency in our language style., Provide support and coordination for the delivery of IP Australiaâ€™s major internal events across a range of platforms, both online and face-to-face., Develop and maintain strong relationships with internal stakeholders..
 We're recruiting for a new role in Public Education & Awareness. As a Senior Communications Advisor working in our team, you will:
 Work as part of an agile team to source, develop and produce a range of accessible and engaging communications content for external publication to promote IP to small and medium businesses, industry, other government agencies and the startup sector., Work within a multi-disciplinary team to support the delivery of education resources and events and develop materials to meet internal and external education needs., Support partner and external stakeholder relationships, capture insights with appropriate records and maintain a comprehensive understanding of the challenges and opportunities businesses face regarding intellectual property management and protection., Provide writing and editing support for communications across multiple channels., Support the broader team administratively, escalating and responding to customer enquiries, and delivering quality and timely reporting..
 For more information about this role, including the type of person we are looking for, please refer to the Candidate Kit available by clicking the 'Apply' button.
 Applications for this vacancy close at 11.59pm AEDT on Monday 25 November 2024.",Hybrid
79656060,"Job title: Loan Processor
Abstract: Heart Financial is a fast growing and respected Australian financial services company, seeking a skilled Loan Processor to join our dynamic team. 
Employer: Heart Financial Group
Location: -
Highlights: 
Contents: Heart Financial is a dynamic and rapidly growing financial services company that specialises in providing a range of loan & finance solutions located in Victoria, Australia. As we expand our operations, we are seeking a skilled Loan Processor to join our existing dedicated team. This is an exciting opportunity to contribute to the success of a forward-thinking organization in the financial services industry. 
 Position Overview:
 As a Loan Processor, you will play a critical role in assisting our Australian-based mortgage brokers to assess and analyse the creditworthiness of loan applications and manage the loan application process, ensuring accuracy and efficiency in handling loan documentation and transactions. You will assist our team to ensure that all credit assessments are accurate, compliant, and aligned with the bank's lending policies and to help our team progress the application through to unconditional approval. This role requires a proactive thinker with strong understanding of the Australian mortgage market, exceptional analytical skills, attention to detail and exceptional communication skills.
 Please note this will be a contractor role. 
 Responsibilities:
 Extract, analyse, and calculate clients' income, assets, expenses, and liabilities, and accurately input data into the company CRM/other systems., Review and analyse loan applications to identify potential policy issues., Ensure compliance with company policies, regulatory requirements, and industry standards., Document and report on credit analysis findings to your team leader., Assisting in find solutions for potential policy issues., Review and analyse loan applications for completeness and accuracy., Process and manage loan documentation, including credit reports, appraisals, and title commitments., Maintain updated knowledge on bank policy and regulatory changes., Communicate with clients, lenders, and our team to gather necessary information and resolve issues to facilitate a smooth and timely loan approval process., Provide excellent customer service and address inquiries from clients and team members., Order pricing and valuations from various lenders., Understand and interpret complex loan scenarios effectively. .
 Qualifications:
 Proven experience in a Credit Analyst/Loan Processing role for an Australian-based mortgage broker, Strong understanding of the Australian mortgage market and lending regulations., Excellent analytical and problem-solving skills., Proficient in financial analysis, including the interpretation of financial statements and credit reports., Strong attention to detail and accuracy in work., Ability to work independently and as part of a remote team., Excellent communication and interpersonal skills., Great written and verbal proficiency in English., Experienced in Salestrekker software (preferred).Requirements:, At least 2 years experience in a similar role in the Australian Mortgage Broking Industry, Have the capability to work from home , Strong Internet access & connection, Ability to complete and satisfy a Police Clearance checkBenefits:, Opportunity to work with a growing broking firm in Australia., Flexible working hours with the convenience of a remote position., Continuous professional development and training., Collaborative and supportive work environment. .
 Joining our team means becoming part of a forward-thinking company that values innovation, professional growth, and excellence in the financial services industry.",Remote
80201404,"Job title: Web Dev Word
Abstract: Join our podcast media brand as a business course instructional designer. Create engaging courses for a global audienceâ€”remote or Brisbane HQ.
Employer: Business Beatz
Location: brisbane
Highlights: 
Contents: Job Ad: Instructional Designer (LearnDash / Remote, Contract)
 Are you a creative instructional designer with a talent for building seamless, engaging online courses? Weâ€™re looking for an experienced Instructional Designer to design and build courses on LearnDash (or a similar platform) for an exciting international project. This is a contract, work-from-home position with the potential for ongoing work as we expand globally.
 We are an international podcast media brand looking to launch our courses worldwide. Join us, and be part of something special!
 What You'll Do:
 Develop and structure our pre-existing course content on the LearnDash platform., Ensure each course design is engaging, intuitive, and accessible for our global customers., Use your instructional design expertise to create smooth learning journeys with user-friendly navigation and impactful visuals across multiple courses..
 What We're Looking For:
 Proven experience in instructional design and online course development., Strong proficiency with LearnDash or similar platforms., Ability to work independently, creatively, and meet project timelines..
 Note: To be successful, we will need to see examples of your previous work. If you can provide links or samples of past projects in your initial application, it would be greatly appreciated.
 If you're passionate about creating top-notch learning experiences and want to be part of a dynamic international brand, we want to hear from you! Apply today and join us in making a global impact.",Remote
79653569,"Job title: Enterprise Digital Sales-Security
Abstract: The Digital Cloud Acquisition team drives growth for Microsoft by helping customers realize the value of the Microsoft Cloud.
Employer: Microsoft
Location: -
Highlights: Long-term Incentives: Stock Award and Microsoft Employee Stock Purchase Plan, Comprehensive medical insurance for employees and dependents, Online technical, management, and professional development classes offered
Contents: Overview
 Digital Sales Enterprise, part of Microsoft's SMC and Digital Sales organization, empowers our customers through the unique value of the Microsoft Cloud by building a globally-led, digital-first scale organization aligned with partners. As part of our local subsidiaries or Digital Sales centers around the world, you will engage a dedicated set of enterprise customers to identify and achieve their business objectives through best-in-class digital engagement and partner co-selling. You will also have an opportunity to work collaboratively across teams while living our shared SMC and Digital Sales Culture priorities: Diversity and Inclusivity, Wellbeing, Sustainability, and Customer Obsession. If you have a passion for driving digital-first solutions and delivering customer satisfaction, we invite you to learn more about Enterprise Digital Sales and the value we bring to our customers, partners, and one another, every day. The Digital Cloud Acquisition team drives growth for Microsoft by helping customers realize the value of the Microsoft Cloud. Powered by a world-class connected sales and marketing platform, this team leverages marketing insights to reach customers when and where they want to engage digitally to help solve their business problems. Weâ€™re powered by the latest innovations in Microsoft Dynamics 365 to engage with customers, collaborate across our global teams, and acquire and retain new business for Microsoft. We are looking for an Enterprise Digital Specialist, specializing in Security solutions, who will work with our most important customers within our enterprise organization. You will drive the day-to-day execution of Microsoft's strategic business priorities â€“ selling best-in-class cloud services and platforms to our managed customers and building digital transformation momentum for our customers, partners, and Microsoft. 
 Microsoft continues to invest in cybersecurity and research, to provide our customers with solutions that secure devices, identities, apps, cloudsâ€”the fundamental fabric of our customersâ€™ livesâ€”with the full scale of our comprehensive multi-cloud, multiplatform solutions. Your exceptional sales skills, deep understanding of enterprise needs, and ability to build strong customer relationships will be instrumental in achieving sales targets and driving customer success. This role is flexible in that you can work up to 50% from home. 
 As a Security Digital Specialist, you will play a vital role in driving business growth by generating new leads, engaging with prospective clients, and building strong relationships. You will receive comprehensive training and mentorship to develop your sales skills and gain a deep understanding of Microsoft products and solutions. This is an IC Role supporting Strategic Downstream and Child Accounts selling Security.
 If you are a strong team player, if you have an entrepreneurial spirit, if you are looking to build your sales experience, delivering on outcomes for enterprise customers and if you are interested in joining a creative and inclusive global sales team, this is the role for you. We are looking for strong communicators and collaborators, for motivated individuals who are eager to learn, grow and make an impact and for sellers who are interested in being part of the next wave of connected sales and marketing innovation inside Microsoft. Microsoftâ€™s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.
 Qualifications
 Required/Minimum Qualifications (RQs/MQs): 6+ years sales and negotiation experience; OR Bachelor's Degree in Business Management, Information Technology, Marketing (or equivalent) or related field AND 3+ years sales and negotiation experience or related work or internship experience. Additional or Preferred Qualifications (PQs) 6+ years sales and negotiation experience; OR Bachelor's Degree in Business Management, Information Technology, Marketing (or equivalent) or related field AND 4+ years sales and negotiation experience or related work or internship experience; OR Master's Degree in Business Management, Information Technology, Marketing (or equivalent) AND 1+ year(s) sales and negotiation experience or related work. , 2-5+ years experience selling cloud services to large/global customers. , At least 1 year of experience selling to or consulting with, security technology solutions., Proven self-starter able to work towards delivery of goals as best practices are being developed. , Strong presentation, written, and verbal communication skills. , Understanding of partner ecosystems and the ability to leverage partner solutions/services to solve customer needs. , Knowledge of enterprise software solutions and cloud platform competitor landscape. , Demonstrate the business value of Microsoft's solutions with an understanding of Microsoft's strategies and products relative to major Microsoft competitors. , Ability to maintain a high level of productivity, manage competing priorities and work effectively with high levels of autonomy and self-direction in a fast-paced, collaborative, and dynamic teaming environment. , Experience in building and maintaining Executive level (CXO) stakeholder relationships and leading value proposition conversations aligned to customer priorities and outcomes.  , Capacity to learn and retain knowledge about systems, processes, products, and services quickly and accurately.â€¯, Build relationships, collaborate, and influence across organizations, functions, and stakeholder groups., Operational and sales excellence discipline, including planning, opportunity qualification and creation, stakeholder communication, services/partner engagement and sales excellence practices including pipeline and opportunity management., A desire to learn, grow, and drive change., Fundamental understanding of security threats, solutions, security tools, and network technologiesâ€‹..
 Responsibilities
 Customer First Mindset - Engage with and enable our customers and key decision-makers, delivering a connected customer engagement experience and driving customer satisfaction, through digital sales excellence, empowered by world-class data, marketing systems and platforms. Meet operational standards and maintain reporting accuracy for key metrics â€“ including response rates, prospecting activity tracking, pipeline, conversion, velocity, and accuracy. Adopt program processes, procedures, and tools to provide accurate on-time reporting that maximizes attainment of strategic goals and delivers competitive business insights, trends, and analysis. , Share best practices, learnings, and customer insights with stakeholder groups to elevate team capabilities and drive change based on insights. , Work in a fast-paced, collaborative, and dynamic teaming environment with field specialists, technical resources, and partner teams to effectively manage customer opportunities, deliver connected customer experiences, achieve customer outcomes with Microsoft's leading cloud technologies, and accelerate value across the customer lifecycle. , Effectively turn prospects and qualified digital leads into opportunities and revenue pipeline and engage with customers across industries, company sizes and types to determine their needs and identify opportunities to fulfill their needs with Microsoft's leading cloud technologies, with this role particularly focused on the specific solution area you are driving. , Stay motivated and maintain a positive approach to problem-solving, learning, and development in a rapidly growing business with evolving market conditions and customer needs. , Develop a strong understanding of your customers, their security challenges, and strategic business objectives to identify their core security needs and connect them with our Security solutions. , Engage with Partner(s) - Leverage and scale through aligning early with Global Partner Solutions (GPS) organizationâ€™s prioritized partners..
 Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.
 Industry leading healthcare, Educational resources, Discounts on products and services, Savings and investments, Maternity and paternity leave, Generous time away, Giving programs, Opportunities to network and connect.",Hybrid
79727466,"Job title: Casual Sales Assistants
Abstract: Bakers Delight Casual Sales Assistant. Flexible hours, must be able to work a mixture of hours & days.
Employer: PANERAMA PTY LTD
Location: waggawagga
Highlights: 
Contents: We are looking for hardworking and enthusiastic Casual Sales Assistants to join our team at Bakers Delight Sturt Mall (no experience necessary). To be able to work a varied shifts each Roster.
 As a Sales Assistant you will receive ongoing training and development, flexibility with hours and the opportunity to work as part of a team in a fun and supportive environment. 
 At Bakers Delight, our Sales Assistants are responsible for:
 - Smiling!
 - Providing delightful service to our customers
 - Merchandising the bakery products
 - Promoting new products and campaigns
 - Cash handling
 - Ensuring a high standard of bakery presentation and cleanliness
 - Supporting fellow team members 
 To be consider for this role, you will have:
 - Exceptional customer service and communication skills
 - A high standard of personal presentation
 - A positive attitude and thrive in a team environment
 -Must be able to work this December 2024 & Januray 2025
 -Have weekday& weekend availability Role will consist Public Holidays, day shift and afternoon shift..
 - Willing to cover shifts at short notice from time to time. 
 In return for your success you will enjoy working in a dynamic and fast paced environment. You will also receive ongoing training with the opportunity to develop your career.
 This role will required flexible hours which will include weekend, morning and evening work. Your outgoing personality, friendly demeanor and 'can do' attitude will make you successful in this role. If you are a team player with the energy, enthusiasm and the desire to have fun, then this could be the opportunity for you!
 Apply Now! Join the team today!!",OnSite
